2021-1-29T15:6:52,-62.16674,-58.49847,259.8
2021-1-29T15:7:3,-62.16676,-58.49854,262.3
2021-1-29T15:7:13,-62.16676,-58.49854,261.3
2021-1-29T15:7:24,-62.16677,-58.49863,263.9
2021-1-29T15:7:34,-62.16680,-58.49873,267.6
2021-1-29T15:7:45,-62.16684,-58.49880,270.1
2021-1-29T15:7:55,-62.16689,-58.49886,270.7
2021-1-29T15:8:6,-62.16690,-58.49887,270.1
2021-1-29T15:8:16,-62.16690,-58.49887,269.9
2021-1-29T15:8:27,-62.16686,-58.49886,271.3
2021-1-29T15:8:37,-62.16683,-58.49885,272.5
2021-1-29T15:8:48,-62.16694,-58.49879,269.4
2021-1-29T15:8:59,-62.16706,-58.49866,268.4
2021-1-29T15:9:9,-62.16710,-58.49863,268.3
2021-1-29T15:9:20,-62.16710,-58.49864,267.8
2021-1-29T15:9:30,-62.16714,-58.49860,268.0
2021-1-29T15:9:41,-62.16721,-58.49863,270.4
2021-1-29T15:9:51,-62.16725,-58.49859,274.0
2021-1-29T15:10:2,-62.16729,-58.49849,278.0
2021-1-29T15:10:12,-62.16730,-58.49850,278.0
2021-1-29T15:10:23,-62.16735,-58.49840,281.8
2021-1-29T15:10:33,-62.16740,-58.49835,284.6
2021-1-29T15:10:44,-62.16742,-58.49836,284.8
2021-1-29T15:10:54,-62.16742,-58.49838,283.5
2021-1-29T15:11:5,-62.16742,-58.49839,284.3
2021-1-29T15:11:15,-62.16742,-58.49839,284.2
2021-1-29T15:11:26,-62.16742,-58.49839,283.9
2021-1-29T15:11:36,-62.16742,-58.49838,283.9
2021-1-29T15:11:47,-62.16742,-58.49838,283.9
2021-1-29T15:11:57,-62.16742,-58.49838,284.0
2021-1-29T15:12:8,-62.16742,-58.49838,283.8
2021-1-29T15:12:18,-62.16742,-58.49838,283.5
2021-1-29T15:12:29,-62.16742,-58.49838,283.2
2021-1-29T15:12:39,-62.16742,-58.49838,282.8
2021-1-29T15:12:50,-62.16742,-58.49839,282.6
2021-1-29T15:13:0,-62.16741,-58.49839,282.7
2021-1-29T15:13:11,-62.16741,-58.49839,282.6
2021-1-29T15:13:22,-62.16741,-58.49839,282.8
2021-1-29T15:13:32,-62.16742,-58.49839,283.1
2021-1-29T15:13:43,-62.16742,-58.49839,282.5
2021-1-29T15:13:53,-62.16741,-58.49839,281.7
2021-1-29T15:14:4,-62.16742,-58.49839,281.8
2021-1-29T15:14:14,-62.16742,-58.49839,282.1
2021-1-29T15:14:25,-62.16742,-58.49839,281.7
2021-1-29T15:14:35,-62.16742,-58.49839,282.0
2021-1-29T15:14:46,-62.16742,-58.49839,282.4
2021-1-29T15:14:56,-62.16742,-58.49839,282.9
2021-1-29T15:15:7,-62.16742,-58.49840,283.2
2021-1-29T15:15:17,-62.16742,-58.49841,283.4
2021-1-29T15:15:28,-62.16742,-58.49840,283.6
2021-1-29T15:15:38,-62.16743,-58.49840,283.2
2021-1-29T15:15:49,-62.16743,-58.49841,283.1
2021-1-29T15:15:59,-62.16743,-58.49841,283.3
2021-1-29T15:16:10,-62.16743,-58.49841,283.4
2021-1-29T15:16:20,-62.16742,-58.49841,283.3
2021-1-29T15:16:31,-62.16742,-58.49841,283.1
2021-1-29T15:16:41,-62.16742,-58.49841,282.5
2021-1-29T15:16:52,-62.16742,-58.49841,282.4
2021-1-29T15:17:2,-62.16742,-58.49841,282.2
2021-1-29T15:17:13,-62.16742,-58.49840,282.0
2021-1-29T15:17:23,-62.16742,-58.49840,282.4
2021-1-29T15:17:34,-62.16742,-58.49840,282.6
2021-1-29T15:17:44,-62.16742,-58.49840,282.6
2021-1-29T15:17:55,-62.16742,-58.49840,282.7
2021-1-29T15:18:5,-62.16742,-58.49841,282.6
2021-1-29T15:18:16,-62.16742,-58.49840,282.5
2021-1-29T15:18:26,-62.16741,-58.49841,282.5
2021-1-29T15:18:37,-62.16741,-58.49840,282.8
2021-1-29T15:18:47,-62.16741,-58.49840,282.9
2021-1-29T15:18:58,-62.16741,-58.49841,283.3
2021-1-29T15:19:8,-62.16741,-58.49841,283.0
2021-1-29T15:19:19,-62.16741,-58.49840,283.2
